y1,y2,x1,x2,z1,z2
6.4601,2.6282,1.3746,2.8937,1.1275,1.5865
6.667,3.4064,0.7702,1.5643,0.90501,1.6188
8.7786,4.8829,0.88502,1.4427,2.7404,1.9365
9.3672,2.3881,2.0568,3.6786,0.55475,1.6232
3.3418,2.656,-0.72327,1.6396,0.1428,2.5859
9.9329,5.6337,1.2579,2.7057,1.1553,3.3829
8.0981,3.4893,2.4005,1.8016,0.92726,1.8831
2.918,1.2518,0.43419,1.8538,-0.21825,1.8284
6.2348,2.4326,1.5329,2.2808,0.80816,0.65871
5.1766,3.6954,0.55626,1.5146,1.005,3.0254
9.1469,5.5437,1.6226,1.9118,2.3709,3.6513
4.2453,1.056,-0.14019,1.7194,-0.26553,-0.26932
2.2618,1.0042,-0.0024057,1.447,-0.23796,1.0627
1.2086,-0.67354,0.37921,2.2337,-1.0388,1.683
6.7484,2.8249,1.77,0.77607,1.9247,1.1581
8.5782,3.4998,1.7931,2.4123,1.6564,2.0405
3.7284,0.75748,0.53386,2.9624,-0.44005,0.6774
2.4336,2.1969,-0.013379,0.98709,0.0073465,2.0364
8.4119,3.1576,1.502,2.3414,0.41003,1.994
6.3078,1.2892,2.0235,2.9637,0.31295,1.1154
5.7215,3.8889,0.17366,1.4736,1.4466,2.1827
7.9762,5.3222,0.88578,1.4189,1.1092,2.8689
6.7435,3.0756,1.4497,2.8473,1.0851,1.6529
7.0489,4.041,0.82429,1.0948,1.9823,1.9787
7.9156,3.0224,0.78135,1.7586,-0.18038,2.1857
4.5042,3.1764,1.7746,2.041,1.5184,2.4385
9.1699,4.9457,1.3823,2.644,2.8983,2.2762
6.1401,3.9502,-0.22637,1.4709,1.4264,1.0765
5.6263,4.2314,0.60547,1.5854,1.9162,2.4085
11.85,6.4674,2.5435,2.7498,2.0702,3.1099
7.6492,4.7451,0.54589,2.1876,2.3846,2.4819
5.3735,0.98599,1.7028,3.2844,-0.1568,1.7921
9.7507,6.3704,1.2372,1.4365,0.84988,3.4361
4.0773,-0.17589,1.1596,1.8788,0.16824,0.41235
3.7146,0.38658,0.37764,2.7272,0.37952,0.54524
6.8144,2.2331,1.6583,2.5533,-0.80125,2.1258
7.1685,4.7518,0.55744,2.4058,1.495,2.4053
9.7664,3.3241,2.7534,2.5704,1.1606,2.6192
11.831,9.5431,0.43902,1.9395,4.1961,4.6842
8.6576,5.1574,1.0832,1.9764,1.6087,2.6312
6.6697,3.8894,0.62105,0.98454,1.0018,1.1486
1.7745,-0.33551,1.114,1.2933,-1.2417,0.38545
7.2005,4.9329,1.3396,1.1221,1.5907,3.13
0.19829,-1.0119,-0.0051662,1.1248,-0.45671,0.098903
7.0865,4.196,1.0155,2.0982,1.1388,2.0399
6.4968,4.539,1.187,2.0397,1.6857,2.8482
7.9019,5.6024,0.34321,1.4739,2.7812,3.3824
4.6846,2.7946,1.7381,1.5935,1.2637,1.6941
3.1456,0.10731,1.4229,1.9198,-0.5203,1.4199
1.376,0.32073,1.7187,0.74493,0.37693,1.794
8.105,4.489,1.4209,0.89361,2.305,1.9114
4.6688,1.4206,0.91551,2.2472,1.1005,0.23394
6.642,4.8228,-0.086101,1.4264,1.2804,2.2781
5.9376,3.0111,0.8668,2.3225,1.6293,1.7039
7.8215,3.2584,0.13348,2.8427,0.012799,2.3465
3.8385,1.5389,1.1424,1.5611,0.41376,1.0251
5.358,1.7058,0.64493,1.8556,0.39356,1.7479
11.121,5.7904,0.97416,3.2035,2.3939,3.0757
5.4946,2.7379,1.0384,2.2439,0.93856,2.3503
7.2018,1.8903,2.5832,2.299,0.008093,2.2928
3.7422,1.6062,0.55757,1.4518,0.69025,1.8858
12.123,5.9921,1.7829,2.2333,1.9159,3.9776
3.1577,1.7482,0.74531,1.6584,1.3426,1.1952
5.7223,5.042,0.11282,2.152,2.1458,4.2527
8.1772,4.4653,1.8173,1.5837,0.62149,2.424
-2.0368,-2.8215,-0.22143,1.9757,-1.3721,-0.34487
5.2197,1.736,1.3618,2.711,0.13561,1.8723
5.9872,3.4879,0.28182,1.8861,1.0815,2.5641
5.2984,2.3124,1.1783,3.1057,0.4319,1.155
10.908,5.1677,2.6461,2.022,2.0987,1.2827
6.6458,0.84962,2.4874,2.8874,-0.55743,1.6818
9.214,3.2788,1.4272,3.0856,1.235,0.70803
4.5852,1.4761,1.4153,2.0057,0.75148,1.4387
6.6898,2.1601,0.79384,2.8228,-1.6719,2.5818
7.7081,6.8183,0.73171,1.277,2.9221,2.5821
5.6238,1.3463,1.6179,2.4188,-0.04742,1.5793
7.4961,4.454,0.33184,1.5869,1.3225,3.2471
5.2654,2.6361,0.87865,2.3989,1.785,2.2214
8.8157,3.0375,2.6027,3.0882,0.47474,1.5306
11.887,6.4491,1.0586,2.7449,2.0638,3.0746
6.4968,4.0103,0.68216,2.5889,1.7522,1.9197
-1.3131,0.21611,-0.47289,0.054064,0.071911,0.90138
6.68,3.7208,0.83046,1.1951,1.7919,2.2433
5.4344,3.5298,0.71996,1.2081,0.75627,3.2952
2.2482,1.1117,0.7036,1.5335,-0.83435,3.0324
3.5357,1.7259,0.66808,2.0355,1.5976,1.3422
8.3185,5.0558,1.0164,1.9,2.8614,2.0096
8.3062,3.6539,1.8946,2.5128,1.4948,2.2813
6.569,3.5323,0.22534,3.1629,0.58655,2.1676
4.0297,0.83772,1.0957,1.8672,-0.13773,1.2887
7.5298,4.5099,1.0019,1.4535,1.0654,2.4673
1.7435,0.87203,0.16917,1.4333,0.27183,1.8386
8.3628,3.4736,2.1516,3.0574,0.022096,1.9468
4.5548,0.77494,2.0572,2.4483,0.39784,0.59433
7.7133,0.84779,1.5293,3.9962,-0.69282,0.89335
4.7729,3.0614,0.799,2.1912,0.80539,3.2458
6.6782,3.3461,0.22589,1.4921,1.2596,1.7443
4.9249,2.0564,1.3954,2.0428,1.1864,1.5755
6.45,3.5298,1.4533,1.4689,1.2614,2.5756
7.452,4.2405,1.0394,1.2146,-0.013172,2.6567
4.6709,2.3848,0.0099453,1.5384,-0.19972,1.7521
4.2248,1.1761,2.2032,1.1868,-0.26972,1.6094
4.3149,1.5933,-0.01675,1.8498,0.67577,1.3451
1.4198,0.17017,1.2673,1.162,0.26604,1.9639
8.7267,6.4014,0.79814,0.14563,1.1301,3.0076
9.7712,8.5703,-1.0012,1.0417,3.3963,4.7196
3.7299,1.1055,1.0869,1.519,0.024511,1.1926
3.9181,2.0291,0.3428,1.1423,1.2751,1.5323
7.0412,2.4083,1.6852,1.9682,-0.54116,1.9292
4.0936,0.9713,1.4609,1.9891,0.53633,1.3836
6.8796,5.1989,-0.18436,1.3197,1.5295,2.6307
1.8545,-1.4119,0.68696,1.8922,-1.1103,1.3987
7.9744,4.5172,1.1168,1.9684,2.0126,1.9541
5.9388,4.2585,1.1461,1.9548,2.1591,2.6509
7.9036,4.165,2.0119,2.0624,1.4728,2.4263
1.7938,1.9518,0.3055,1.5127,0.21521,3.0107
5.4325,2.1248,1.027,2.6637,2.3266,2.08
4.2035,2.087,1.1049,1.8015,1.1313,2.1845
6.0686,3.7553,0.3735,2.0359,0.39265,1.0594
6.5345,1.6627,1.804,2.6904,-0.32676,0.95339
6.1802,3.4491,0.019193,1.8819,0.68769,3.0388
7.8553,3.9003,1.4117,2.6865,1.2541,2.2986
5.6656,3.6743,0.38256,1.5686,1.9786,1.2727
5.5719,1.1922,1.3502,2.0163,0.37016,2.4521
5.4217,2.8227,0.32501,0.97724,1.4234,1.0277
3.2039,-0.87043,1.217,2.6397,-0.057171,0.83524
3.6913,1.9761,-0.50443,1.3584,-0.18439,0.72351
5.4694,4.7335,-0.052863,1.5187,2.1542,2.1223
6.1365,1.9013,0.53458,2.115,-0.44792,0.26984
9.0309,6.3163,1.122,2.2554,1.8903,2.9873
5.9278,3.7278,1.1031,1.8645,2.2197,1.8226
6.0876,0.78182,0.97145,3.7962,0.535,0.43479
2.9016,0.63668,0.37446,1.9558,0.40921,0.0037547
1.4562,0.98607,0.65608,1.4006,-0.32273,1.9115
6.0365,2.7028,-0.058888,2.315,0.35364,1.9546
4.5586,3.5556,0.10299,0.20481,1.7668,1.5978
5.5942,4.4686,-0.87988,0.35783,1.8246,2.7041
6.8798,3.9803,1.1282,1.4764,0.85453,2.9388
4.0468,-0.26716,1.0992,2.5098,-0.42499,0.97469
4.1146,1.649,1.1595,2.4575,0.57372,1.4223
6.2583,2.8402,0.14658,1.4121,0.51779,0.85681
10.453,4.6859,1.226,2.1697,0.3128,2.607
3.4335,1.8132,1.2561,0.74554,0.45425,0.77085
9.1607,5.6975,1.129,3.029,2.8258,2.7609
10.493,3.7771,2.7506,2.9657,1.1684,1.3462
2.1269,1.3671,0.35781,1.5373,0.49912,1.4468
7.4279,4.4785,0.86251,1.9333,3.0112,1.7224
6.2798,4.6555,0.039062,1.72,1.2206,2.2936
11.064,5.0701,1.8742,3.2929,3.0992,3.1551
4.1679,1.3528,2.1827,2.6013,2.2238,1.0737
2.2319,-0.27891,-0.11165,2.499,-1.3943,1.7436
4.7882,2.0579,0.90684,1.5615,-0.71418,2.1331
0.74288,-3.053,2.393,3.1739,-0.8054,-0.17574
1.9898,-0.42033,1.1308,1.4382,-0.026327,-0.2763
9.2649,4.1081,1.0395,3.4882,1.1756,2.1833
3.064,1.8864,1.4354,1.0179,1.277,1.537
9.0151,5.0023,1.482,2.8308,2.1,2.4672
4.3503,1.5768,0.21689,2.3598,0.28417,0.64289
10.975,7.5091,1.1849,2.8033,2.0467,3.6567
6.851,3.2857,0.62155,1.3705,1.155,2.5645
5.8605,3.7587,-0.053034,1.3854,0.9051,2.9327
5.3972,4.1996,0.16274,1.6137,1.2481,2.3925
7.7118,5.0926,1.0278,1.2598,2.1019,2.9553
5.9927,2.3467,0.78965,1.7275,0.67154,1.332
3.8171,1.6688,0.20269,1.6974,0.19196,1.964
6.6427,2.6707,1.3864,2.0286,0.62284,0.75855
11.241,7.3345,0.41851,2.8447,2.438,3.9059
9.3196,4.8726,1.8224,1.8855,1.7135,2.033
1.6912,-0.9795,1.62,2.3734,-0.072297,-0.41872
2.9751,0.87242,0.74857,2.0309,1.4059,1.3538
6.8126,2.432,1.6425,3.091,0.0759,0.69005
3.9236,3.7604,1.1639,0.5968,2.5438,2.7066
0.41514,-0.76121,0.88424,1.694,-0.99505,0.45088
5.6773,1.1834,1.3038,2.8325,-0.61614,0.24076
5.8785,3.7137,0.81386,0.99203,1.8196,1.5847
5.6116,3.3241,0.045143,1.3178,0.46452,2.4971
10.603,5.2222,1.6118,3.4037,1.3953,3.0262
4.9218,1.1816,1.2554,3.2515,0.46274,1.3991
4.5106,2.1141,0.54363,1.8686,1.1541,1.5935
0.65683,-1.9288,1.2013,2.1008,-1.083,1.4385
5.43,1.1398,1.0272,2.3958,0.24185,0.64528
3.1544,3.2348,-0.090126,1.5207,1.0715,2.7864
3.6121,2.1232,-0.52769,1.1571,-0.47489,0.85862
6.4113,3.0315,0.85845,2.0233,0.78244,1.3989
6.1566,5.2531,-0.75033,0.88078,0.7167,3.2485
3.6823,1.7532,1.1427,1.3651,0.37085,1.8581
5.6406,3.9528,-0.025641,1.5163,1.0453,1.6021
6.0265,3.8032,1.2152,1.0492,1.0024,2.0214
1.1547,0.26875,0.10897,2.2878,0.19207,1.1323
6.2115,3.2193,0.13375,2.3736,0.94812,1.9467
8.1759,3.394,1.909,2.4302,2.0286,2.4039
6.0929,3.9056,0.97575,1.9547,1.9124,3.1125
5.8254,2.3256,0.20634,2.0534,-0.18982,1.5855
5.4042,3.2231,1.124,2.8222,2.378,2.4306
5.3388,2.3398,0.7231,2.6869,1.5308,1.1902
8.3852,5.7352,0.67896,2.3619,2.7285,2.1366
4.6027,2.7822,0.77081,1.7635,0.73226,3.0089
5.0894,4.7709,-0.5874,1.5698,1.5565,3.6445
7.2181,4.7263,-0.16642,2.1752,3.2097,2.2071
4.8853,3.929,0.0438,1.7863,0.78404,2.9457
5.0556,2.9155,1.357,0.71408,1.3502,1.0505
4.9108,2.7372,0.93119,1.6676,2.6692,1.5816
7.3638,3.9843,1.2285,2.2793,1.8221,2.973
7.0996,3.1388,0.42071,1.6078,1.1781,1.475
5.6265,3.6305,-0.19725,2.7351,3.034,3.1608
8.1662,3.8871,1.275,2.1186,1.746,2.7967
2.1204,-1.8077,1.8008,2.0894,-1.1376,-0.0072885
5.121,2.61,0.88984,1.5897,0.83796,1.2791
3.6657,0.45027,1.8178,3.3003,0.2451,1.3543
3.2635,0.0060758,1.1315,1.1051,-0.045326,0.52555
7.2449,1.7726,1.8708,3.4471,0.33128,1.5891
4.2959,3.0193,0.48646,1.2241,0.6113,1.9815
6.8692,3.9469,0.55716,2.3277,2.2262,1.816
3.7007,-0.40324,1.3284,2.8846,-0.53855,1.3318
12.109,5.365,1.8734,3.0389,0.068956,1.7758
1.518,-0.96419,1.1072,2.4818,-1.2167,0.59222
8.1043,4.6099,1.7846,2.2714,2.5686,1.0083
7.6744,3.6675,0.95954,2.7845,-0.67956,1.8838
7.4402,4.0879,-0.24408,1.7422,0.19903,1.884
8.2469,5.3334,0.10504,2.5512,2.838,2.4645
7.2412,2.6697,1.4843,1.9761,1.2061,2.683
10.347,5.1108,1.5402,2.9434,2.7396,3.3246
7.4961,3.129,0.98944,2.6587,0.98616,2.1885
5.9643,2.8391,0.794,1.0436,0.6701,1.3962
10.979,5.0447,1.345,2.2982,0.49798,1.8237
4.4334,1.8815,0.46664,1.9377,-0.773,0.50381
5.5574,2.2435,0.98721,2.6166,0.90553,0.74004
6.3277,4.4719,0.082239,1.5864,2.5967,2.8668
6.7732,3.2693,1.2668,2.5403,1.9739,1.6171
4.0545,5.211,-0.081921,1.2368,1.7111,2.7209
4.7515,0.77668,1.2531,2.8377,-0.41065,1.2254
10.275,5.0233,1.9941,3.09,2.2427,2.7522
7.9113,3.2193,1.5104,3.5479,2.333,1.9227
7.2813,4.9044,0.55691,2.0369,2.2087,2.5076
3.599,1.5371,0.44657,0.37913,0.052677,1.3371
8.0649,4.5269,0.76235,2.6932,1.8794,2.2293
12.439,7.1949,2.8275,2.4468,2.8455,3.3799
10.062,6.2813,2.319,2.1232,2.8252,2.2575
6.2147,2.4153,1.2271,3.1296,1.2939,1.4145
7.3992,3.1771,1.1525,3.1705,0.76384,0.33257
7.6313,2.901,1.2735,3.3288,-0.25898,1.5303
7.7203,2.8061,2.4292,2.0964,1.1206,2.2242
9.7931,4.5657,1.2572,2.3349,0.85595,1.4483
7.6103,4.3663,0.7724,1.115,1.4758,1.7902
0.2877,-0.049829,-0.074743,1.6095,0.63908,0.7051
12.919,6.034,2.1513,2.9769,1.1536,2.9018
5.1839,4.4381,0.9596,0.77168,1.9092,2.1997
12.375,5.9996,1.2596,2.5445,1.7672,2.4351
9.4824,5.364,1.552,2.3671,2.7267,2.4463
4.9014,3.809,-0.10748,1.6386,1.8769,3.0823
6.2496,3.6779,1.6419,2.9511,1.7159,0.88734
7.2333,4.5862,1.2853,1.7598,1.0874,2.577
9.1331,2.8789,2.3254,2.3866,0.25686,0.3775
4.8626,2.4462,0.58468,2.2444,1.2416,0.98586
0.1736,-0.56876,0.49546,0.69772,-0.80268,0.81244
5.3291,1.0463,2.8063,2.7895,0.2094,0.46195
5.8817,3.5576,1.2239,2.2741,1.9533,3.3865
3.8421,0.88493,1.3583,2.1776,0.39192,0.38533
9.9482,4.4425,1.54,3.6057,1.8911,2.9973
3.0791,3.6825,0.18858,1.2703,1.7333,2.9539
7.0933,3.2155,1.6091,1.6014,1.3996,0.90511
7.8111,4.3622,1.7806,2.1493,0.681,3.114
5.483,3.0031,0.24,1.4356,1.7266,1.1791
6.2566,2.4045,1.6325,2.224,1.1418,1.5218
3.1852,2.0621,-0.14341,1.7093,0.76361,3.698
9.4432,5.1691,1.2366,2.5347,2.2408,3.9534
8.6335,5.7912,1.3651,0.97201,2.3152,1.4309
12.346,8.578,-0.33102,2.0738,3.657,3.5997
5.1673,3.8342,0.82145,1.8128,2.0341,1.9698
2.7332,2.2568,0.15218,1.0262,1.2615,2.4458
0.55113,-0.69202,1.37,1.0966,-1.533,1.8049
1.9975,-0.16167,1.1752,1.5541,-0.13658,2.0097
1.8197,-0.24848,1.0011,1.5724,0.084057,1.3076
2.0237,0.26195,0.74495,1.4582,0.27235,1.544
4.4593,2.6684,0.49441,1.7654,1.7611,2.7963
3.3651,2.7912,0.3642,0.72011,1.3134,2.9431
5.9802,3.1193,0.8821,2.216,1.4718,2.8494
7.0175,3.4812,0.50518,2.6029,1.1351,2.8201
5.429,4.1114,-0.54221,0.74615,0.86739,1.6253
8.7102,6.0723,0.10803,2.8949,1.408,3.1153
6.4155,2.6706,0.60048,1.3169,0.72721,1.7156
2.0092,0.76585,0.063697,0.30686,-1.0249,1.101
5.7519,0.95698,1.3684,2.2069,0.034753,0.45558
5.88,4.585,0.57436,1.7008,2.2668,3.8301
0.288,-0.57442,1.4282,1.2624,-0.66955,1.8976
4.0991,3.0768,0.46234,0.23299,2.638,1.9057
4.4961,2.2951,0.83378,1.0229,0.66915,0.69488
3.4056,2.3151,0.8208,1.9699,0.35756,2.8345
5.7258,3.6362,1.3058,2.2698,1.2261,2.2216
4.6544,0.85354,0.81124,2.6376,0.62214,0.7051
10.937,5.8784,1.7027,2.3192,2.1904,3.523
4.4082,2.4935,-0.79832,1.3566,-0.17958,1.5342
2.1002,-0.14599,1.3466,1.8178,-1.0913,1.421
11.334,5.3776,2.351,3.0012,1.7494,2.0796
4.214,0.43302,1.2046,1.9622,0.0083583,0.87111
10.455,6.9516,1.0225,2.5128,2.427,3.2522
5.0092,3.0303,0.90088,2.1299,1.3739,2.4705
5.4681,2.9163,1.4298,2.2264,0.71569,2.8788
6.2887,2.8611,1.1349,1.5522,1.4787,1.4031
5.9749,3.1952,1.6161,2.8457,1.0508,3.4537
10.388,5.6098,1.8149,3.2583,1.4119,2.8885
4.4027,3.612,0.035134,0.61502,1.3558,2.8803
7.8281,3.6402,1.4077,1.6872,1.2574,0.72446
3.1942,1.9241,0.32621,1.3031,-0.063256,2.2885
5.6287,4.2648,0.97632,1.78,1.5225,3.4981
6.2065,1.9692,0.71947,3.1697,0.78316,0.88468
5.3052,2.686,1.2279,2.111,-0.056037,3.1659
11.596,4.7373,2.4013,2.6798,2.1611,2.8372
6.2723,3.5209,1.2119,2.4075,2.9853,1.8348
8.3783,6.204,0.22583,1.7775,2.3075,3.4342
11.183,5.1198,0.88869,3.1322,1.4708,2.8708
6.2521,3.9999,-0.050045,1.2481,0.6842,2.6296
4.8901,2.1507,0.69216,2.0642,1.2435,0.3302
5.0129,3.0122,0.5128,1.0087,1.0741,1.57
12.596,4.9185,2.4041,2.8709,1.4348,2.6588
7.4715,3.841,0.71819,1.5117,0.74271,2.4702
3.2983,0.93509,1.2666,2.4249,0.053012,0.36692
8.7554,4.3877,1.7119,2.4711,1.2714,2.4398
5.1149,2.7052,0.42833,0.91641,0.14851,1.3287
4.6439,2.4439,0.74397,2.9909,0.52996,1.8976
7.2578,5.1756,-0.29667,2.0902,2.0587,2.1446
3.1827,0.39604,0.24743,2.6074,0.45558,0.64027
9.5266,6.4089,1.3539,1.4755,1.3051,2.802
3.0604,0.67549,1.4896,1.7004,0.76494,0.44634
1.983,1.3275,0.74207,1.7404,0.3169,1.8882
1.7942,0.6829,0.45375,1.73,1.0121,1.5103
9.1443,4.9633,1.1267,1.1794,0.85212,2.2341
5.5352,2.7997,1.1114,1.7538,0.29195,2.0772
3.351,1.7462,0.87095,1.6854,0.40166,1.6541
13.243,7.0976,1.5735,3.1044,2.4227,3.4054
8.1155,5.165,0.38156,1.6499,1.6775,2.2782
6.2171,4.709,0.86114,1.5096,1.6602,3.1696
3.5601,0.47077,1.0709,0.94355,0.61767,1.506
7.0627,1.4308,2.6975,1.824,0.74116,0.22762
2.1264,-0.28708,1.8657,1.3215,-0.64441,0.88795
5.9566,2.8061,0.99931,1.6113,1.4477,0.71143
5.5961,2.9311,0.70604,2.3296,-0.10252,3.4795
7.2972,5.0073,0.20245,0.83666,2.1179,2.1388
6.1533,2.8992,1.23,3.2862,1.1741,2.2724
2.1279,0.65279,0.37418,1.5095,0.80929,0.19906
7.2602,4.2395,0.86599,1.3339,0.9834,2.261
5.4107,5.3597,-1.0525,1.1831,1.2633,4.0626
7.4593,3.2115,1.531,2.1404,0.18422,1.9791
4.6672,1.0691,0.93342,0.92717,0.54377,0.17158
8.6904,5.0791,1.1125,2.9251,1.9596,1.9561
1.2666,-0.93815,0.81764,2.483,-1.1811,1.5293
11.115,5.5595,1.9629,2.0301,1.858,3.1702
5.2333,2.7216,0.9097,2.0394,2.0548,2.1706
8.7383,4.5134,1.3819,2.5248,1.4549,3.4595
7.6781,4.4476,1.116,2.6965,1.7411,1.9018
3.6683,2.509,1.1551,1.573,1.4509,1.4327
4.8097,2.4536,1.2295,2.0739,2.0062,1.7489
9.338,4.6982,0.53096,2.7966,0.97588,2.628
3.3562,-0.1235,1.8027,2.0921,-0.046437,0.75421
1.2419,0.45565,-0.57638,1.5128,0.67007,1.6882
7.3742,3.889,1.2148,1.9703,2.0871,2.1208
10.629,6.8347,0.79139,1.8261,1.5374,2.9862
4.2792,1.5962,1.2537,1.277,0.41008,0.92333
6.6018,3.2909,1.0949,2.4745,2.3784,2.7581
5.0123,3.0024,0.74271,2.1197,1.1196,1.6926
7.7014,4.9912,-0.31556,2.4429,-0.49325,3.4949
3.4069,3.7302,0.74329,1.0217,1.4345,3.3759
6.3923,5.2963,0.89018,1.3808,2.1866,3.8272
8.1779,6.0882,0.019673,1.3337,2.5325,2.6625
5.934,1.9459,0.76434,2.7769,0.88777,1.5552
4.0931,1.9826,1.0596,2.3278,0.20911,2.1438
5.7864,2.2167,1.6463,1.3863,-0.36873,0.10394
7.0294,2.6254,0.93078,3.0038,1.2958,1.8567
3.0301,2.124,0.94068,1.1497,1.571,1.0804
6.6922,4.5203,0.67821,1.5654,1.7808,2.4133
11.261,4.5544,2.3385,2.7659,0.61275,2.7531
3.4885,3.1803,0.11944,0.68235,0.66501,2.0017
4.2219,1.3372,1.6912,2.5411,0.45262,1.7383
4.6411,1.6372,0.63307,2.212,1.1426,1.063
5.1495,0.91841,1.2316,3.5597,0.54374,0.7095
4.4382,2.0119,1.093,1.6921,1.6708,2.1979
6.7055,3.2543,1.1159,1.9252,0.89212,2.3467
7.4562,4.6031,0.49404,2.4139,0.27162,2.426
6.761,3.0395,1.6728,2.4302,1.2577,2.4612
6.7868,5.134,0.38059,2.3039,1.685,3.6436
5.7728,4.3959,0.37198,1.8252,1.722,2.6358
8.0351,4.8366,1.2402,2.9819,2.515,2.48
7.5351,5.5561,0.10829,2.4759,1.9885,3.8019
8.7405,3.1618,1.5607,2.2574,0.72485,2.118
7.4961,5.5675,0.14358,1.6374,1.2698,3.9068
7.385,5.284,0.81167,1.8387,1.5765,3.7612
1.77,-0.52777,0.32789,2.0978,-0.18871,-0.42657
8.4543,4.72,1.0201,2.4688,1.991,2.0666
2.7573,0.13126,0.15221,2.1977,0.37724,-0.23667
7.5107,3.5989,0.83931,2.7537,2.5906,1.8816
12.369,5.9983,2.7032,2.5766,2.6662,3.454
6.5192,2.6798,0.58661,3.5967,0.63891,1.5952
5.8078,2.9317,0.57478,1.9462,-0.23277,2.0772
5.7714,0.49489,3.2859,2.6093,0.39206,0.96265
1.4271,0.74981,1.4565,1.0797,0.61494,2.2335
3.9179,2.6155,0.17027,1.7041,1.6705,2.1256
5.0818,4.7193,-0.76823,-0.28727,1.246,1.8713
7.8048,5.4162,0.72816,2.015,1.5989,3.1831
9.9901,5.6758,1.7879,1.5045,2.5277,1.9416
7.2126,3.6478,1.0199,1.9431,0.94082,1.546
6.5189,3.9528,0.99749,2.1658,0.90302,3.3736
11.37,5.0732,1.4795,2.9038,0.4956,3.4812
8.0567,4.0386,0.64768,2.4969,0.3871,2.5791
9.743,4.4816,1.5517,2.8071,1.3923,1.8225
6.8336,3.556,1.1541,3.0331,1.6286,0.12734
3.6546,0.27768,1.5113,2.5126,0.63506,0.81763
6.9165,2.6969,1.3253,2.2479,0.85909,1.4152
7.0507,3.4426,0.34271,2.0656,0.66964,1.7843
4.2113,1.7238,0.94432,1.5696,1.0009,1.7589
4.6437,0.64395,0.64511,1.6427,0.32977,0.77
6.3979,4.7667,-0.36789,2.1269,0.71895,3.9676
8.6633,3.0265,2.3665,2.5522,2.0842,1.207
3.2011,0.12097,1.4583,1.6185,-1.7308,1.8501
7.4856,3.3666,0.95714,2.0679,0.58805,3.075
2.9663,1.1787,0.58997,1.5247,-0.53683,1.9653
4.9978,2.3509,0.58777,2.0905,1.5316,0.74543
3.4882,1.6459,1.1415,2.2091,2.0656,2.2965
7.5724,5.2382,0.48952,1.5424,2.1882,2.2279
3.882,2.2187,0.58181,0.99172,1.3695,2.5872
9.3241,5.8242,1.6096,1.3622,1.8871,3.4472
5.7036,2.4221,0.74875,2.1945,1.1371,1.0967
6.7692,6.0911,-0.1074,1.4549,2.2831,3.9376
6.2474,2.0401,0.96115,2.5822,-1.5575,1.917
2.8881,-1.0841,0.61803,0.74398,-0.80669,-0.21923
4.4478,1.5723,1.4503,2.0667,0.41812,2.083
5.9242,2.4184,1.3157,1.2578,1.463,1.1639
6.924,6.5072,0.13189,0.86269,2.0368,3.3868
8.9383,6.2051,2.0155,1.6261,2.3621,3.1326
1.9391,-0.026469,1.3841,1.7042,-0.83492,0.74359
6.3532,3.542,0.042767,2.1931,2.2437,2.3887
7.7826,4.7646,1.2134,1.7713,2.8558,2.2997
5.8682,2.7104,0.69596,1.5882,1.044,0.76437
4.5858,0.23607,1.6927,2.847,-0.37973,0.39867
7.0394,5.9905,0.52807,1.6962,4.0254,3.1276
6.2689,4.8638,-0.13869,1.7421,0.14781,3.4803
5.548,2.1048,1.8546,1.6624,1.5641,1.0883
7.1323,3.8906,0.23666,2.3926,0.64246,2.599
5.5338,3.3525,0.88423,2.5075,1.1334,1.0537
6.3341,6.2928,0.67433,1.2101,2.8666,2.8125
4.997,1.9684,1.0148,1.5551,0.2771,1.6355
4.0155,3.9238,-0.84058,1.7089,2.0993,1.5439
6.9313,5.4845,-0.24106,2.1786,2.6841,1.5562
7.8189,3.9207,1.4033,1.9445,1.7634,2.724
9.4717,6.0928,1.1443,2.2162,1.7151,3.515
9.0669,6.2961,1.0193,1.5865,2.2443,2.3162
8.225,4.953,-0.10044,2.1881,0.63109,2.8364
9.0903,4.3347,1.46,2.2297,0.76915,1.9363
4.0264,2.5765,-0.40909,1.8554,0.49591,2.0776
4.4287,2.7248,0.49865,1.7369,2.0503,2.0777
2.5206,0.97568,1.0441,1.6946,1.8598,0.35591
9.733,5.6983,1.1245,2.5945,1.8724,2.2958
6.8721,1.3267,0.89737,2.3349,-0.53107,0.63736
7.5469,3.3987,1.0799,2.0212,0.3567,1.7854
6.119,1.2963,1.7342,2.8636,0.23199,1.8506
-0.76843,-1.8262,0.075032,2.0806,-0.59186,0.88626
1.3808,-0.28509,0.31769,2.5741,0.74943,1.3945
6.6086,2.9466,1.6574,2.5346,0.71995,2.2444
-1.3141,-0.21277,1.1242,1.5167,1.7353,1.8101
8.6191,5.9745,0.29424,1.933,1.9386,2.5669
8.2723,3.7129,1.051,2.2649,0.056011,2.0257
4.8361,3.4016,-0.0937,1.4176,1.2379,1.8416
6.868,3.7204,1.5714,1.9032,0.61873,2.3584
9.3982,3.9341,1.3929,2.7182,1.3757,1.9745
5.36,3.0669,0.51293,2.2079,2.3932,2.4774
3.646,1.5855,1.2364,1.4035,-0.26532,2.2498
9.4575,3.2785,2.1282,3.1249,1.0067,2.396
7.2764,4.3344,0.91575,2.0208,1.5153,1.7207
3.9791,0.80574,1.2539,2.554,-0.6947,1.5162
